apps,bondmode,bytes,time,mbytes-sec
intel,802.3ad-4NICs-layer2+3,2048,31.37,65.28
intel,802.3ad-4NICs-layer2+3,4096,39.12,104.71
intel,802.3ad-4NICs-layer2+3,8192,45.31,180.81
intel,802.3ad-4NICs-layer2+3,16384,67.38,243.17
intel,802.3ad-4NICs-layer2+3,32768,61.52,532.67
intel,802.3ad-4NICs-layer2+3,65536,111.62,587.16
intel,802.3ad-4NICs-layer2+3,131072,165.83,790.39
intel,802.3ad-4NICs-layer2+3,262144,257.44,1018.29
intel,802.3ad-4NICs-layer2+3,524288,434.43,1206.85
intel,802.3ad-4NICs-layer2+3,1048576,814.60,1287.23
intel,802.3ad-4NICs-layer2+3,2097152,1619.77,1294.73
intel,802.3ad-4NICs-layer2+3,4194304,3234.75,1296.64
intel,802.3ad-4NICs-layer2+3,0,26.66,0.00
intel,802.3ad-4NICs-layer2+3,1,26.00,0.04
intel,802.3ad-4NICs-layer2+3,2,26.06,0.08
intel,802.3ad-4NICs-layer2+3,4,26.41,0.15
intel,802.3ad-4NICs-layer2+3,8,26.19,0.31
intel,802.3ad-4NICs-layer2+3,16,26.12,0.61
intel,802.3ad-4NICs-layer2+3,32,26.13,1.22
intel,802.3ad-4NICs-layer2+3,64,26.27,2.44
intel,802.3ad-4NICs-layer2+3,128,26.62,4.81
intel,802.3ad-4NICs-layer2+3,256,26.61,9.62
intel,802.3ad-4NICs-layer2+3,512,27.19,18.83
intel,802.3ad-4NICs-layer2+3,1024,28.62,35.78
intel,802.3ad-4NICs-layer2+3,2048,32.10,63.81
intel,802.3ad-4NICs-layer2+3,4096,40.01,102.36
intel,802.3ad-4NICs-layer2+3,8192,45.58,179.74
intel,802.3ad-4NICs-layer2+3,16384,66.88,244.97
intel,802.3ad-4NICs-layer2+3,32768,110.62,296.23
intel,802.3ad-4NICs-layer2+3,65536,110.70,592.03
intel,802.3ad-4NICs-layer2+3,131072,163.64,800.97
intel,802.3ad-4NICs-layer2+3,262144,255.88,1024.50
intel,802.3ad-4NICs-layer2+3,524288,432.08,1213.40
intel,802.3ad-4NICs-layer2+3,1048576,789.36,1328.39
intel,802.3ad-4NICs-layer2+3,2097152,1616.73,1297.15
intel,802.3ad-4NICs-layer2+3,4194304,3217.52,1303.58
intel,802.3ad-4NICs-layer2+3,0,25.73,0.00
intel,802.3ad-4NICs-layer2+3,1,26.53,0.04
intel,802.3ad-4NICs-layer2+3,2,26.35,0.08
intel,802.3ad-4NICs-layer2+3,4,26.38,0.15
intel,802.3ad-4NICs-layer2+3,8,26.50,0.30
intel,802.3ad-4NICs-layer2+3,16,26.07,0.61
intel,802.3ad-4NICs-layer2+3,32,26.29,1.22
intel,802.3ad-4NICs-layer2+3,64,26.53,2.41
intel,802.3ad-4NICs-layer2+3,128,26.64,4.81
intel,802.3ad-4NICs-layer2+3,256,27.19,9.41
intel,802.3ad-4NICs-layer2+3,512,27.52,18.61
intel,802.3ad-4NICs-layer2+3,1024,28.65,35.74
intel,802.3ad-4NICs-layer2+3,2048,32.20,63.60
intel,802.3ad-4NICs-layer2+3,4096,39.72,103.13
intel,802.3ad-4NICs-layer2+3,8192,46.07,177.82
intel,802.3ad-4NICs-layer2+3,16384,60.60,270.37
intel,802.3ad-4NICs-layer2+3,32768,53.38,613.89
intel,802.3ad-4NICs-layer2+3,65536,113.50,577.41
intel,802.3ad-4NICs-layer2+3,131072,165.09,793.95
intel,802.3ad-4NICs-layer2+3,262144,259.34,1010.81
intel,802.3ad-4NICs-layer2+3,524288,436.14,1202.11
intel,802.3ad-4NICs-layer2+3,1048576,787.80,1331.01
intel,802.3ad-4NICs-layer2+3,2097152,1625.67,1290.02
intel,802.3ad-4NICs-layer2+3,4194304,3240.32,1294.41
intel,802.3ad-4NICs-layer2+3,0,25.11,0.00
intel,802.3ad-4NICs-layer2+3,1,26.13,0.04
intel,802.3ad-4NICs-layer2+3,2,26.02,0.08
intel,802.3ad-4NICs-layer2+3,4,26.21,0.15
intel,802.3ad-4NICs-layer2+3,8,26.02,0.31
intel,802.3ad-4NICs-layer2+3,16,26.13,0.61
intel,802.3ad-4NICs-layer2+3,32,26.05,1.23
intel,802.3ad-4NICs-layer2+3,64,26.43,2.42
intel,802.3ad-4NICs-layer2+3,128,26.37,4.85
intel,802.3ad-4NICs-layer2+3,256,26.63,9.61
intel,802.3ad-4NICs-layer2+3,512,27.16,18.85
intel,802.3ad-4NICs-layer2+3,1024,28.48,35.95
intel,802.3ad-4NICs-layer2+3,2048,31.66,64.70
intel,802.3ad-4NICs-layer2+3,4096,39.75,103.04
intel,802.3ad-4NICs-layer2+3,8192,45.91,178.42
intel,802.3ad-4NICs-layer2+3,16384,67.92,241.23
intel,802.3ad-4NICs-layer2+3,32768,111.82,293.03
intel,802.3ad-4NICs-layer2+3,65536,174.78,374.96
intel,802.3ad-4NICs-layer2+3,131072,164.65,796.08
intel,802.3ad-4NICs-layer2+3,262144,257.03,1019.92
intel,802.3ad-4NICs-layer2+3,524288,434.63,1206.29
intel,802.3ad-4NICs-layer2+3,1048576,819.33,1279.80
intel,802.3ad-4NICs-layer2+3,2097152,1628.64,1287.67
intel,802.3ad-4NICs-layer2+3,4194304,3245.10,1292.50
intel,802.3ad-4NICs-layer2+3,0,26.70,0.00
intel,802.3ad-4NICs-layer2+3,1,25.84,0.04
intel,802.3ad-4NICs-layer2+3,2,25.86,0.08
intel,802.3ad-4NICs-layer2+3,4,25.91,0.15
intel,802.3ad-4NICs-layer2+3,8,26.07,0.31
intel,802.3ad-4NICs-layer2+3,16,25.87,0.62
intel,802.3ad-4NICs-layer2+3,32,25.96,1.23
intel,802.3ad-4NICs-layer2+3,64,26.27,2.44
intel,802.3ad-4NICs-layer2+3,128,26.52,4.83
intel,802.3ad-4NICs-layer2+3,256,26.52,9.65
intel,802.3ad-4NICs-layer2+3,512,27.02,18.95
intel,802.3ad-4NICs-layer2+3,1024,28.67,35.71
intel,802.3ad-4NICs-layer2+3,2048,31.75,64.50
intel,802.3ad-4NICs-layer2+3,4096,39.49,103.73
intel,802.3ad-4NICs-layer2+3,8192,45.16,181.39
intel,802.3ad-4NICs-layer2+3,16384,66.41,246.71
intel,802.3ad-4NICs-layer2+3,32768,52.43,624.99
intel,802.3ad-4NICs-layer2+3,65536,111.06,590.08
intel,802.3ad-4NICs-layer2+3,131072,163.81,800.16
intel,802.3ad-4NICs-layer2+3,262144,257.87,1016.59
intel,802.3ad-4NICs-layer2+3,524288,441.04,1188.77
intel,802.3ad-4NICs-layer2+3,1048576,789.60,1327.98
intel,802.3ad-4NICs-layer2+3,2097152,1708.58,1227.42
intel,802.3ad-4NICs-layer2+3,4194304,3446.91,1216.83
intel,802.3ad-4NICs-layer2+3,0,25.84,0.00
intel,802.3ad-4NICs-layer2+3,1,26.37,0.04
intel,802.3ad-4NICs-layer2+3,2,26.25,0.08
intel,802.3ad-4NICs-layer2+3,4,26.27,0.15
intel,802.3ad-4NICs-layer2+3,8,26.29,0.30
intel,802.3ad-4NICs-layer2+3,16,26.34,0.61
intel,802.3ad-4NICs-layer2+3,32,26.26,1.22
intel,802.3ad-4NICs-layer2+3,64,26.66,2.40
intel,802.3ad-4NICs-layer2+3,128,26.87,4.76
intel,802.3ad-4NICs-layer2+3,256,27.04,9.47
intel,802.3ad-4NICs-layer2+3,512,28.09,18.23
intel,802.3ad-4NICs-layer2+3,1024,28.94,35.38
intel,802.3ad-4NICs-layer2+3,2048,31.81,64.39
intel,802.3ad-4NICs-layer2+3,4096,39.39,103.99
intel,802.3ad-4NICs-layer2+3,8192,46.09,177.76
intel,802.3ad-4NICs-layer2+3,16384,69.10,237.09
intel,802.3ad-4NICs-layer2+3,32768,81.39,402.61
intel,802.3ad-4NICs-layer2+3,65536,112.06,584.83
intel,802.3ad-4NICs-layer2+3,131072,185.56,706.35
intel,802.3ad-4NICs-layer2+3,262144,300.39,872.68
intel,802.3ad-4NICs-layer2+3,524288,440.78,1189.44
intel,802.3ad-4NICs-layer2+3,1048576,787.92,1330.81
intel,802.3ad-4NICs-layer2+3,2097152,1636.77,1281.28
intel,802.3ad-4NICs-layer2+3,4194304,3225.91,1300.19
intel,802.3ad-4NICs-layer2+3,0,25.06,0.00
intel,802.3ad-4NICs-layer2+3,1,25.71,0.04
intel,802.3ad-4NICs-layer2+3,2,25.94,0.08
intel,802.3ad-4NICs-layer2+3,4,25.77,0.16
intel,802.3ad-4NICs-layer2+3,8,25.85,0.31
intel,802.3ad-4NICs-layer2+3,16,25.67,0.62
intel,802.3ad-4NICs-layer2+3,32,26.24,1.22
intel,802.3ad-4NICs-layer2+3,64,26.22,2.44
intel,802.3ad-4NICs-layer2+3,128,26.42,4.85
intel,802.3ad-4NICs-layer2+3,256,26.52,9.65
intel,802.3ad-4NICs-layer2+3,512,26.99,18.97
intel,802.3ad-4NICs-layer2+3,1024,28.24,36.26
intel,802.3ad-4NICs-layer2+3,2048,31.67,64.67
intel,802.3ad-4NICs-layer2+3,4096,39.27,104.29
intel,802.3ad-4NICs-layer2+3,8192,45.63,179.52
intel,802.3ad-4NICs-layer2+3,16384,67.39,243.11
intel,802.3ad-4NICs-layer2+3,32768,67.71,483.91
intel,802.3ad-4NICs-layer2+3,65536,111.17,589.50
intel,802.3ad-4NICs-layer2+3,131072,164.16,798.42
intel,802.3ad-4NICs-layer2+3,262144,254.26,1031.02
intel,802.3ad-4NICs-layer2+3,524288,442.73,1184.22
intel,802.3ad-4NICs-layer2+3,1048576,784.44,1336.72
intel,802.3ad-4NICs-layer2+3,2097152,1632.50,1284.62
intel,802.3ad-4NICs-layer2+3,4194304,3236.31,1296.02
intel,802.3ad-4NICs-layer2+3,0,24.93,0.00
intel,802.3ad-4NICs-layer2+3,1,25.60,0.04
intel,802.3ad-4NICs-layer2+3,2,26.23,0.08
intel,802.3ad-4NICs-layer2+3,4,25.82,0.15
intel,802.3ad-4NICs-layer2+3,8,25.80,0.31
intel,802.3ad-4NICs-layer2+3,16,27.10,0.59
intel,802.3ad-4NICs-layer2+3,32,25.95,1.23
intel,802.3ad-4NICs-layer2+3,64,25.97,2.46
intel,802.3ad-4NICs-layer2+3,128,26.43,4.84
intel,802.3ad-4NICs-layer2+3,256,26.53,9.65
intel,802.3ad-4NICs-layer2+3,512,27.27,18.78
intel,802.3ad-4NICs-layer2+3,1024,28.42,36.03
intel,802.3ad-4NICs-layer2+3,2048,31.42,65.18
intel,802.3ad-4NICs-layer2+3,4096,39.71,103.15
intel,802.3ad-4NICs-layer2+3,8192,45.64,179.49
intel,802.3ad-4NICs-layer2+3,16384,68.09,240.61
intel,802.3ad-4NICs-layer2+3,32768,70.20,466.78
intel,802.3ad-4NICs-layer2+3,65536,111.79,586.24
intel,802.3ad-4NICs-layer2+3,131072,165.24,793.24
intel,802.3ad-4NICs-layer2+3,262144,260.63,1005.83
intel,802.3ad-4NICs-layer2+3,524288,434.94,1205.43
intel,802.3ad-4NICs-layer2+3,1048576,861.61,1217.00
intel,802.3ad-4NICs-layer2+3,2097152,1639.05,1279.49
intel,802.3ad-4NICs-layer2+3,4194304,3216.96,1303.81
intel,802.3ad-4NICs-layer2+3,0,25.05,0.00
intel,802.3ad-4NICs-layer2+3,1,25.72,0.04
intel,802.3ad-4NICs-layer2+3,2,25.81,0.08
intel,802.3ad-4NICs-layer2+3,4,25.63,0.16
intel,802.3ad-4NICs-layer2+3,8,25.80,0.31
intel,802.3ad-4NICs-layer2+3,16,25.80,0.62
intel,802.3ad-4NICs-layer2+3,32,26.03,1.23
intel,802.3ad-4NICs-layer2+3,64,25.93,2.47
intel,802.3ad-4NICs-layer2+3,128,26.44,4.84
intel,802.3ad-4NICs-layer2+3,256,26.44,9.68
intel,802.3ad-4NICs-layer2+3,512,26.94,19.00
intel,802.3ad-4NICs-layer2+3,1024,28.19,36.33
intel,802.3ad-4NICs-layer2+3,2048,31.33,65.38
intel,802.3ad-4NICs-layer2+3,4096,38.87,105.39
intel,802.3ad-4NICs-layer2+3,8192,45.29,180.87
intel,802.3ad-4NICs-layer2+3,16384,68.25,240.07
intel,802.3ad-4NICs-layer2+3,32768,69.38,472.32
intel,802.3ad-4NICs-layer2+3,65536,111.38,588.37
intel,802.3ad-4NICs-layer2+3,131072,163.83,800.04
intel,802.3ad-4NICs-layer2+3,262144,258.07,1015.78
intel,802.3ad-4NICs-layer2+3,524288,432.56,1212.05
intel,802.3ad-4NICs-layer2+3,1048576,789.72,1327.78
intel,802.3ad-4NICs-layer2+3,2097152,1643.16,1276.29
intel,802.3ad-4NICs-layer2+3,4194304,3255.22,1288.49
intel,802.3ad-4NICs-layer2+3,0,24.89,0.00
intel,802.3ad-4NICs-layer2+3,1,25.47,0.04
intel,802.3ad-4NICs-layer2+3,2,25.46,0.08
intel,802.3ad-4NICs-layer2+3,4,25.65,0.16
intel,802.3ad-4NICs-layer2+3,8,25.48,0.31
intel,802.3ad-4NICs-layer2+3,16,25.29,0.63
intel,802.3ad-4NICs-layer2+3,32,25.59,1.25
intel,802.3ad-4NICs-layer2+3,64,26.32,2.43
intel,802.3ad-4NICs-layer2+3,128,26.81,4.77
intel,802.3ad-4NICs-layer2+3,256,26.42,9.69
intel,802.3ad-4NICs-layer2+3,512,26.89,19.04
intel,802.3ad-4NICs-layer2+3,1024,27.92,36.68
intel,802.3ad-4NICs-layer2+3,2048,31.36,65.30
intel,802.3ad-4NICs-layer2+3,4096,38.86,105.40
intel,802.3ad-4NICs-layer2+3,8192,46.69,175.45
intel,802.3ad-4NICs-layer2+3,16384,68.24,240.08
intel,802.3ad-4NICs-layer2+3,32768,56.82,576.66
intel,802.3ad-4NICs-layer2+3,65536,117.84,556.15
intel,802.3ad-4NICs-layer2+3,131072,165.44,792.27
intel,802.3ad-4NICs-layer2+3,262144,260.90,1004.79
intel,802.3ad-4NICs-layer2+3,524288,432.67,1211.76
intel,802.3ad-4NICs-layer2+3,1048576,853.36,1228.76
intel,802.3ad-4NICs-layer2+3,2097152,1640.30,1278.52
intel,802.3ad-4NICs-layer2+3,4194304,3231.81,1297.82
intel,802.3ad-4NICs-layer2+3,0,25.58,0.00
intel,802.3ad-4NICs-layer2+3,1,26.19,0.04
intel,802.3ad-4NICs-layer2+3,2,26.07,0.08
intel,802.3ad-4NICs-layer2+3,4,26.41,0.15
intel,802.3ad-4NICs-layer2+3,8,26.38,0.30
intel,802.3ad-4NICs-layer2+3,16,26.11,0.61
intel,802.3ad-4NICs-layer2+3,32,26.13,1.22
intel,802.3ad-4NICs-layer2+3,64,26.38,2.43
intel,802.3ad-4NICs-layer2+3,128,26.55,4.82
intel,802.3ad-4NICs-layer2+3,256,26.92,9.51
intel,802.3ad-4NICs-layer2+3,512,27.34,18.72
intel,802.3ad-4NICs-layer2+3,1024,28.55,35.87
intel,802.3ad-4NICs-layer2+3,2048,31.78,64.45
intel,802.3ad-4NICs-layer2+3,4096,39.65,103.31
intel,802.3ad-4NICs-layer2+3,8192,45.46,180.20
intel,802.3ad-4NICs-layer2+3,16384,67.52,242.66
intel,802.3ad-4NICs-layer2+3,32768,53.21,615.87
intel,802.3ad-4NICs-layer2+3,65536,111.00,590.39
intel,802.3ad-4NICs-layer2+3,131072,163.94,799.53
