apps,bondmode,bytes,time,mbytes-sec
intel,802.3ad-2NICs-layer2+3,256,26.89,9.52
intel,802.3ad-2NICs-layer2+3,512,27.73,18.46
intel,802.3ad-2NICs-layer2+3,1024,28.86,35.48
intel,802.3ad-2NICs-layer2+3,2048,31.82,64.36
intel,802.3ad-2NICs-layer2+3,4096,39.51,103.67
intel,802.3ad-2NICs-layer2+3,8192,45.57,179.78
intel,802.3ad-2NICs-layer2+3,16384,68.97,237.55
intel,802.3ad-2NICs-layer2+3,32768,74.35,440.71
intel,802.3ad-2NICs-layer2+3,65536,112.47,582.69
intel,802.3ad-2NICs-layer2+3,131072,163.44,801.97
intel,802.3ad-2NICs-layer2+3,262144,255.78,1024.89
intel,802.3ad-2NICs-layer2+3,524288,432.65,1211.81
intel,802.3ad-2NICs-layer2+3,1048576,780.04,1344.25
intel,802.3ad-2NICs-layer2+3,2097152,1620.15,1294.42
intel,802.3ad-2NICs-layer2+3,4194304,3209.17,1306.97
intel,802.3ad-2NICs-layer2+3,0,26.58,0.00
intel,802.3ad-2NICs-layer2+3,1,25.93,0.04
intel,802.3ad-2NICs-layer2+3,2,25.85,0.08
intel,802.3ad-2NICs-layer2+3,4,27.95,0.14
intel,802.3ad-2NICs-layer2+3,8,25.94,0.31
intel,802.3ad-2NICs-layer2+3,16,25.87,0.62
intel,802.3ad-2NICs-layer2+3,32,26.07,1.23
intel,802.3ad-2NICs-layer2+3,64,26.36,2.43
intel,802.3ad-2NICs-layer2+3,128,26.34,4.86
intel,802.3ad-2NICs-layer2+3,256,26.68,9.60
intel,802.3ad-2NICs-layer2+3,512,27.26,18.78
intel,802.3ad-2NICs-layer2+3,1024,28.32,36.16
intel,802.3ad-2NICs-layer2+3,2048,31.62,64.76
intel,802.3ad-2NICs-layer2+3,4096,39.31,104.21
intel,802.3ad-2NICs-layer2+3,8192,45.66,179.41
intel,802.3ad-2NICs-layer2+3,16384,67.28,243.52
intel,802.3ad-2NICs-layer2+3,32768,52.30,626.56
intel,802.3ad-2NICs-layer2+3,65536,109.81,596.79
intel,802.3ad-2NICs-layer2+3,131072,163.94,799.50
intel,802.3ad-2NICs-layer2+3,262144,256.99,1020.06
intel,802.3ad-2NICs-layer2+3,524288,433.13,1210.47
intel,802.3ad-2NICs-layer2+3,1048576,781.55,1341.65
intel,802.3ad-2NICs-layer2+3,2097152,1626.12,1289.67
intel,802.3ad-2NICs-layer2+3,4194304,3215.96,1304.22
intel,802.3ad-2NICs-layer2+3,0,24.80,0.00
intel,802.3ad-2NICs-layer2+3,1,25.34,0.04
intel,802.3ad-2NICs-layer2+3,2,25.31,0.08
intel,802.3ad-2NICs-layer2+3,4,25.34,0.16
intel,802.3ad-2NICs-layer2+3,8,25.43,0.31
intel,802.3ad-2NICs-layer2+3,16,25.19,0.64
intel,802.3ad-2NICs-layer2+3,32,25.51,1.25
intel,802.3ad-2NICs-layer2+3,64,25.67,2.49
intel,802.3ad-2NICs-layer2+3,128,26.31,4.86
intel,802.3ad-2NICs-layer2+3,256,26.01,9.84
intel,802.3ad-2NICs-layer2+3,512,26.36,19.42
intel,802.3ad-2NICs-layer2+3,1024,27.64,37.05
intel,802.3ad-2NICs-layer2+3,2048,31.17,65.71
intel,802.3ad-2NICs-layer2+3,4096,38.61,106.10
intel,802.3ad-2NICs-layer2+3,8192,44.98,182.13
intel,802.3ad-2NICs-layer2+3,16384,66.95,244.71
intel,802.3ad-2NICs-layer2+3,32768,112.07,292.38
intel,802.3ad-2NICs-layer2+3,65536,111.18,589.47
intel,802.3ad-2NICs-layer2+3,131072,163.46,801.87
intel,802.3ad-2NICs-layer2+3,262144,286.12,916.19
intel,802.3ad-2NICs-layer2+3,524288,443.26,1182.80
intel,802.3ad-2NICs-layer2+3,1048576,795.35,1318.39
intel,802.3ad-2NICs-layer2+3,2097152,1622.12,1292.85
intel,802.3ad-2NICs-layer2+3,4194304,3210.00,1306.64
intel,802.3ad-2NICs-layer2+3,0,25.49,0.00
intel,802.3ad-2NICs-layer2+3,1,26.18,0.04
intel,802.3ad-2NICs-layer2+3,2,25.96,0.08
intel,802.3ad-2NICs-layer2+3,4,25.98,0.15
intel,802.3ad-2NICs-layer2+3,8,26.05,0.31
intel,802.3ad-2NICs-layer2+3,16,26.13,0.61
intel,802.3ad-2NICs-layer2+3,32,26.29,1.22
intel,802.3ad-2NICs-layer2+3,64,26.30,2.43
intel,802.3ad-2NICs-layer2+3,128,26.27,4.87
intel,802.3ad-2NICs-layer2+3,256,26.57,9.64
intel,802.3ad-2NICs-layer2+3,512,27.34,18.73
intel,802.3ad-2NICs-layer2+3,1024,28.14,36.38
intel,802.3ad-2NICs-layer2+3,2048,31.64,64.73
intel,802.3ad-2NICs-layer2+3,4096,38.96,105.14
intel,802.3ad-2NICs-layer2+3,8192,45.31,180.81
intel,802.3ad-2NICs-layer2+3,16384,66.87,245.01
intel,802.3ad-2NICs-layer2+3,32768,88.04,372.20
intel,802.3ad-2NICs-layer2+3,65536,113.78,576.01
intel,802.3ad-2NICs-layer2+3,131072,164.72,795.73
intel,802.3ad-2NICs-layer2+3,262144,258.62,1013.63
intel,802.3ad-2NICs-layer2+3,524288,437.67,1197.91
intel,802.3ad-2NICs-layer2+3,1048576,790.09,1327.16
intel,802.3ad-2NICs-layer2+3,2097152,1624.16,1291.22
intel,802.3ad-2NICs-layer2+3,4194304,3239.41,1294.77
intel,802.3ad-2NICs-layer2+3,0,24.46,0.00
intel,802.3ad-2NICs-layer2+3,1,25.16,0.04
intel,802.3ad-2NICs-layer2+3,2,25.25,0.08
intel,802.3ad-2NICs-layer2+3,4,25.36,0.16
intel,802.3ad-2NICs-layer2+3,8,25.04,0.32
intel,802.3ad-2NICs-layer2+3,16,24.94,0.64
intel,802.3ad-2NICs-layer2+3,32,25.39,1.26
intel,802.3ad-2NICs-layer2+3,64,25.84,2.48
intel,802.3ad-2NICs-layer2+3,128,25.93,4.94
intel,802.3ad-2NICs-layer2+3,256,25.74,9.95
intel,802.3ad-2NICs-layer2+3,512,26.26,19.50
intel,802.3ad-2NICs-layer2+3,1024,27.43,37.34
intel,802.3ad-2NICs-layer2+3,2048,30.81,66.47
intel,802.3ad-2NICs-layer2+3,4096,38.40,106.65
intel,802.3ad-2NICs-layer2+3,8192,44.92,182.35
intel,802.3ad-2NICs-layer2+3,16384,66.94,244.74
intel,802.3ad-2NICs-layer2+3,32768,58.74,557.83
intel,802.3ad-2NICs-layer2+3,65536,111.97,585.31
intel,802.3ad-2NICs-layer2+3,131072,164.15,798.47
intel,802.3ad-2NICs-layer2+3,262144,258.57,1013.84
intel,802.3ad-2NICs-layer2+3,524288,435.36,1204.27
intel,802.3ad-2NICs-layer2+3,1048576,789.77,1327.71
intel,802.3ad-2NICs-layer2+3,2097152,1704.19,1230.58
intel,802.3ad-2NICs-layer2+3,4194304,3431.33,1222.36
intel,802.3ad-2NICs-layer2+3,0,24.46,0.00
intel,802.3ad-2NICs-layer2+3,1,25.51,0.04
intel,802.3ad-2NICs-layer2+3,2,25.29,0.08
intel,802.3ad-2NICs-layer2+3,4,25.50,0.16
intel,802.3ad-2NICs-layer2+3,8,25.20,0.32
intel,802.3ad-2NICs-layer2+3,16,18.87,0.85
intel,802.3ad-2NICs-layer2+3,32,19.11,1.67
intel,802.3ad-2NICs-layer2+3,64,19.06,3.36
intel,802.3ad-2NICs-layer2+3,128,19.28,6.64
intel,802.3ad-2NICs-layer2+3,256,19.75,12.96
intel,802.3ad-2NICs-layer2+3,512,19.73,25.96
intel,802.3ad-2NICs-layer2+3,1024,20.40,50.20
intel,802.3ad-2NICs-layer2+3,2048,30.76,66.57
intel,802.3ad-2NICs-layer2+3,4096,38.65,105.98
intel,802.3ad-2NICs-layer2+3,8192,44.85,182.64
intel,802.3ad-2NICs-layer2+3,16384,66.89,244.95
intel,802.3ad-2NICs-layer2+3,32768,52.26,627.00
intel,802.3ad-2NICs-layer2+3,65536,109.91,596.24
intel,802.3ad-2NICs-layer2+3,131072,161.76,810.28
intel,802.3ad-2NICs-layer2+3,262144,254.28,1030.91
intel,802.3ad-2NICs-layer2+3,524288,438.16,1196.57
intel,802.3ad-2NICs-layer2+3,1048576,778.77,1346.45
intel,802.3ad-2NICs-layer2+3,2097152,1686.89,1243.21
intel,802.3ad-2NICs-layer2+3,4194304,3406.43,1231.29
intel,802.3ad-2NICs-layer2+3,0,26.17,0.00
intel,802.3ad-2NICs-layer2+3,1,25.27,0.04
intel,802.3ad-2NICs-layer2+3,2,25.35,0.08
intel,802.3ad-2NICs-layer2+3,4,25.37,0.16
intel,802.3ad-2NICs-layer2+3,8,25.34,0.32
intel,802.3ad-2NICs-layer2+3,16,25.29,0.63
intel,802.3ad-2NICs-layer2+3,32,25.46,1.26
intel,802.3ad-2NICs-layer2+3,64,25.83,2.48
intel,802.3ad-2NICs-layer2+3,128,25.90,4.94
intel,802.3ad-2NICs-layer2+3,256,25.98,9.85
intel,802.3ad-2NICs-layer2+3,512,26.61,19.24
intel,802.3ad-2NICs-layer2+3,1024,28.25,36.24
intel,802.3ad-2NICs-layer2+3,2048,31.45,65.13
intel,802.3ad-2NICs-layer2+3,4096,38.21,107.21
intel,802.3ad-2NICs-layer2+3,8192,44.46,184.27
intel,802.3ad-2NICs-layer2+3,16384,66.77,245.39
intel,802.3ad-2NICs-layer2+3,32768,68.53,478.17
intel,802.3ad-2NICs-layer2+3,65536,110.81,591.44
intel,802.3ad-2NICs-layer2+3,131072,164.40,797.29
intel,802.3ad-2NICs-layer2+3,262144,258.41,1014.47
