apps,bondmode,bytes,time,mbytes-sec
intel,802.3ad-2NICs-layer2,8,25.84,0.31
intel,802.3ad-2NICs-layer2,16,25.71,0.62
intel,802.3ad-2NICs-layer2,32,25.68,1.25
intel,802.3ad-2NICs-layer2,64,25.90,2.47
intel,802.3ad-2NICs-layer2,128,26.35,4.86
intel,802.3ad-2NICs-layer2,256,26.52,9.65
intel,802.3ad-2NICs-layer2,512,27.14,18.86
intel,802.3ad-2NICs-layer2,1024,28.20,36.31
intel,802.3ad-2NICs-layer2,2048,31.60,64.81
intel,802.3ad-2NICs-layer2,4096,39.06,104.88
intel,802.3ad-2NICs-layer2,8192,45.34,180.67
intel,802.3ad-2NICs-layer2,16384,65.98,248.32
intel,802.3ad-2NICs-layer2,32768,52.96,618.76
intel,802.3ad-2NICs-layer2,65536,112.92,580.39
intel,802.3ad-2NICs-layer2,131072,165.32,792.85
intel,802.3ad-2NICs-layer2,262144,260.23,1007.37
intel,802.3ad-2NICs-layer2,524288,443.60,1181.88
intel,802.3ad-2NICs-layer2,1048576,890.93,1176.94
intel,802.3ad-2NICs-layer2,2097152,2030.54,1032.81
intel,802.3ad-2NICs-layer2,4194304,3221.98,1301.78
intel,802.3ad-2NICs-layer2,0,26.73,0.00
intel,802.3ad-2NICs-layer2,1,26.35,0.04
intel,802.3ad-2NICs-layer2,2,25.98,0.08
intel,802.3ad-2NICs-layer2,4,26.14,0.15
intel,802.3ad-2NICs-layer2,8,26.19,0.31
intel,802.3ad-2NICs-layer2,16,26.39,0.61
intel,802.3ad-2NICs-layer2,32,26.26,1.22
intel,802.3ad-2NICs-layer2,64,26.26,2.44
intel,802.3ad-2NICs-layer2,128,26.55,4.82
intel,802.3ad-2NICs-layer2,256,26.85,9.53
intel,802.3ad-2NICs-layer2,512,27.65,18.52
intel,802.3ad-2NICs-layer2,1024,28.75,35.61
intel,802.3ad-2NICs-layer2,2048,32.09,63.82
intel,802.3ad-2NICs-layer2,4096,39.41,103.93
intel,802.3ad-2NICs-layer2,8192,46.01,178.05
intel,802.3ad-2NICs-layer2,16384,67.94,241.14
intel,802.3ad-2NICs-layer2,32768,80.04,409.40
intel,802.3ad-2NICs-layer2,65536,112.06,584.83
intel,802.3ad-2NICs-layer2,131072,167.07,784.51
intel,802.3ad-2NICs-layer2,262144,258.08,1015.76
intel,802.3ad-2NICs-layer2,524288,438.09,1196.75
intel,802.3ad-2NICs-layer2,1048576,795.95,1317.39
intel,802.3ad-2NICs-layer2,2097152,1628.99,1287.39
intel,802.3ad-2NICs-layer2,4194304,3273.78,1281.18
intel,802.3ad-2NICs-layer2,0,26.19,0.00
intel,802.3ad-2NICs-layer2,1,25.71,0.04
intel,802.3ad-2NICs-layer2,2,25.47,0.08
intel,802.3ad-2NICs-layer2,4,25.74,0.16
intel,802.3ad-2NICs-layer2,8,25.52,0.31
intel,802.3ad-2NICs-layer2,16,25.43,0.63
intel,802.3ad-2NICs-layer2,32,25.64,1.25
intel,802.3ad-2NICs-layer2,64,26.13,2.45
intel,802.3ad-2NICs-layer2,128,26.32,4.86
intel,802.3ad-2NICs-layer2,256,26.10,9.81
intel,802.3ad-2NICs-layer2,512,26.62,19.23
intel,802.3ad-2NICs-layer2,1024,27.82,36.81
intel,802.3ad-2NICs-layer2,2048,31.29,65.45
intel,802.3ad-2NICs-layer2,4096,39.22,104.44
intel,802.3ad-2NICs-layer2,8192,45.10,181.64
intel,802.3ad-2NICs-layer2,16384,67.08,244.26
intel,802.3ad-2NICs-layer2,32768,61.31,534.46
intel,802.3ad-2NICs-layer2,65536,110.67,592.18
intel,802.3ad-2NICs-layer2,131072,165.55,791.73
intel,802.3ad-2NICs-layer2,262144,260.15,1007.66
intel,802.3ad-2NICs-layer2,524288,436.68,1200.63
intel,802.3ad-2NICs-layer2,1048576,817.57,1282.56
intel,802.3ad-2NICs-layer2,2097152,1641.34,1277.70
intel,802.3ad-2NICs-layer2,4194304,3310.37,1267.02
