apps,bondmode,bytes,time,mbytes-sec
intel,802.3ad-4NICs-layer2,512,27.53,18.60
intel,802.3ad-4NICs-layer2,1024,29.35,34.89
intel,802.3ad-4NICs-layer2,2048,32.65,62.73
intel,802.3ad-4NICs-layer2,4096,40.26,101.73
intel,802.3ad-4NICs-layer2,8192,46.13,177.58
intel,802.3ad-4NICs-layer2,16384,68.96,237.60
intel,802.3ad-4NICs-layer2,32768,61.12,536.16
intel,802.3ad-4NICs-layer2,65536,114.14,574.16
intel,802.3ad-4NICs-layer2,131072,169.05,775.36
intel,802.3ad-4NICs-layer2,262144,262.83,997.38
intel,802.3ad-4NICs-layer2,524288,442.69,1184.33
intel,802.3ad-4NICs-layer2,1048576,794.29,1320.13
intel,802.3ad-4NICs-layer2,2097152,1644.97,1274.89
intel,802.3ad-4NICs-layer2,4194304,3265.13,1284.57
intel,802.3ad-4NICs-layer2,0,25.29,0.00
intel,802.3ad-4NICs-layer2,1,26.30,0.04
intel,802.3ad-4NICs-layer2,2,26.11,0.08
intel,802.3ad-4NICs-layer2,4,26.25,0.15
intel,802.3ad-4NICs-layer2,8,26.43,0.30
intel,802.3ad-4NICs-layer2,16,26.23,0.61
intel,802.3ad-4NICs-layer2,32,26.15,1.22
intel,802.3ad-4NICs-layer2,64,26.53,2.41
intel,802.3ad-4NICs-layer2,128,26.76,4.78
intel,802.3ad-4NICs-layer2,256,26.85,9.53
intel,802.3ad-4NICs-layer2,512,27.32,18.74
intel,802.3ad-4NICs-layer2,1024,29.04,35.26
intel,802.3ad-4NICs-layer2,2048,31.90,64.21
intel,802.3ad-4NICs-layer2,4096,39.64,103.32
intel,802.3ad-4NICs-layer2,8192,45.84,178.72
intel,802.3ad-4NICs-layer2,16384,67.11,244.14
intel,802.3ad-4NICs-layer2,32768,52.99,618.38
intel,802.3ad-4NICs-layer2,65536,111.66,586.95
intel,802.3ad-4NICs-layer2,131072,163.89,799.77
intel,802.3ad-4NICs-layer2,262144,257.65,1017.45
intel,802.3ad-4NICs-layer2,524288,432.19,1213.08
intel,802.3ad-4NICs-layer2,1048576,787.85,1330.93
intel,802.3ad-4NICs-layer2,2097152,1628.77,1287.56
intel,802.3ad-4NICs-layer2,4194304,3241.83,1293.81
intel,802.3ad-4NICs-layer2,0,25.92,0.00
intel,802.3ad-4NICs-layer2,1,26.86,0.04
intel,802.3ad-4NICs-layer2,2,26.77,0.07
intel,802.3ad-4NICs-layer2,4,26.99,0.15
intel,802.3ad-4NICs-layer2,8,26.82,0.30
intel,802.3ad-4NICs-layer2,16,26.71,0.60
intel,802.3ad-4NICs-layer2,32,26.76,1.20
intel,802.3ad-4NICs-layer2,64,27.04,2.37
intel,802.3ad-4NICs-layer2,128,27.57,4.64
intel,802.3ad-4NICs-layer2,256,27.34,9.36
intel,802.3ad-4NICs-layer2,512,28.02,18.27
intel,802.3ad-4NICs-layer2,1024,29.38,34.86
intel,802.3ad-4NICs-layer2,2048,32.56,62.89
intel,802.3ad-4NICs-layer2,4096,40.09,102.18
intel,802.3ad-4NICs-layer2,8192,45.78,178.95
intel,802.3ad-4NICs-layer2,16384,67.30,243.46
intel,802.3ad-4NICs-layer2,32768,52.80,620.61
intel,802.3ad-4NICs-layer2,65536,112.91,580.45
intel,802.3ad-4NICs-layer2,131072,165.24,793.22
intel,802.3ad-4NICs-layer2,262144,259.90,1008.63
intel,802.3ad-4NICs-layer2,524288,435.73,1203.24
intel,802.3ad-4NICs-layer2,1048576,790.64,1326.24
intel,802.3ad-4NICs-layer2,2097152,1635.79,1282.04
intel,802.3ad-4NICs-layer2,4194304,3241.97,1293.75
intel,802.3ad-4NICs-layer2,0,24.77,0.00
intel,802.3ad-4NICs-layer2,1,25.77,0.04
intel,802.3ad-4NICs-layer2,2,25.61,0.08
intel,802.3ad-4NICs-layer2,4,25.81,0.15
intel,802.3ad-4NICs-layer2,8,25.56,0.31
intel,802.3ad-4NICs-layer2,16,25.50,0.63
intel,802.3ad-4NICs-layer2,32,25.96,1.23
intel,802.3ad-4NICs-layer2,64,26.21,2.44
intel,802.3ad-4NICs-layer2,128,26.53,4.82
intel,802.3ad-4NICs-layer2,256,26.58,9.63
intel,802.3ad-4NICs-layer2,512,26.96,18.99
intel,802.3ad-4NICs-layer2,1024,27.94,36.65
intel,802.3ad-4NICs-layer2,2048,31.56,64.89
intel,802.3ad-4NICs-layer2,4096,39.72,103.12
intel,802.3ad-4NICs-layer2,8192,45.36,180.60
intel,802.3ad-4NICs-layer2,16384,66.56,246.16
intel,802.3ad-4NICs-layer2,32768,53.97,607.13
intel,802.3ad-4NICs-layer2,65536,111.77,586.35
intel,802.3ad-4NICs-layer2,131072,164.89,794.93
intel,802.3ad-4NICs-layer2,262144,258.49,1014.14
intel,802.3ad-4NICs-layer2,524288,435.48,1203.93
intel,802.3ad-4NICs-layer2,1048576,785.79,1334.42
intel,802.3ad-4NICs-layer2,2097152,1697.57,1235.38
intel,802.3ad-4NICs-layer2,4194304,3435.86,1220.74
intel,802.3ad-4NICs-layer2,0,24.78,0.00
intel,802.3ad-4NICs-layer2,1,25.68,0.04
intel,802.3ad-4NICs-layer2,2,25.44,0.08
intel,802.3ad-4NICs-layer2,4,25.40,0.16
intel,802.3ad-4NICs-layer2,8,25.64,0.31
intel,802.3ad-4NICs-layer2,16,25.54,0.63
intel,802.3ad-4NICs-layer2,32,25.66,1.25
intel,802.3ad-4NICs-layer2,64,26.04,2.46
intel,802.3ad-4NICs-layer2,128,26.24,4.88
intel,802.3ad-4NICs-layer2,256,26.64,9.61
intel,802.3ad-4NICs-layer2,512,26.70,19.17
intel,802.3ad-4NICs-layer2,1024,27.98,36.59
intel,802.3ad-4NICs-layer2,2048,31.33,65.37
intel,802.3ad-4NICs-layer2,4096,38.82,105.50
intel,802.3ad-4NICs-layer2,8192,44.93,182.33
intel,802.3ad-4NICs-layer2,16384,67.79,241.69
intel,802.3ad-4NICs-layer2,32768,53.31,614.64
intel,802.3ad-4NICs-layer2,65536,111.68,586.80
intel,802.3ad-4NICs-layer2,131072,164.59,796.34
intel,802.3ad-4NICs-layer2,262144,258.49,1014.14
intel,802.3ad-4NICs-layer2,524288,437.61,1198.08
intel,802.3ad-4NICs-layer2,1048576,795.50,1318.14
intel,802.3ad-4NICs-layer2,2097152,1649.11,1271.69
intel,802.3ad-4NICs-layer2,4194304,3245.08,1292.51
intel,802.3ad-4NICs-layer2,0,24.99,0.00
intel,802.3ad-4NICs-layer2,1,25.94,0.04
intel,802.3ad-4NICs-layer2,2,26.07,0.08
intel,802.3ad-4NICs-layer2,4,27.07,0.15
intel,802.3ad-4NICs-layer2,8,25.89,0.31
intel,802.3ad-4NICs-layer2,16,25.89,0.62
intel,802.3ad-4NICs-layer2,32,25.90,1.24
intel,802.3ad-4NICs-layer2,64,26.35,2.43
intel,802.3ad-4NICs-layer2,128,26.57,4.82
intel,802.3ad-4NICs-layer2,256,26.61,9.62
intel,802.3ad-4NICs-layer2,512,27.19,18.83
intel,802.3ad-4NICs-layer2,1024,28.32,36.15
intel,802.3ad-4NICs-layer2,2048,31.76,64.48
intel,802.3ad-4NICs-layer2,4096,39.13,104.68
intel,802.3ad-4NICs-layer2,8192,45.50,180.03
intel,802.3ad-4NICs-layer2,16384,67.24,243.67
intel,802.3ad-4NICs-layer2,32768,62.26,526.33
intel,802.3ad-4NICs-layer2,65536,112.19,584.15
intel,802.3ad-4NICs-layer2,131072,166.71,786.22
intel,802.3ad-4NICs-layer2,262144,259.51,1010.13
intel,802.3ad-4NICs-layer2,524288,500.48,1047.57
intel,802.3ad-4NICs-layer2,1048576,882.29,1188.47
intel,802.3ad-4NICs-layer2,2097152,1636.03,1281.86
intel,802.3ad-4NICs-layer2,4194304,3256.57,1287.95
intel,802.3ad-4NICs-layer2,0,27.41,0.00
intel,802.3ad-4NICs-layer2,1,26.61,0.04
intel,802.3ad-4NICs-layer2,2,26.29,0.08
intel,802.3ad-4NICs-layer2,4,26.39,0.15
intel,802.3ad-4NICs-layer2,8,26.48,0.30
intel,802.3ad-4NICs-layer2,16,26.15,0.61
intel,802.3ad-4NICs-layer2,32,26.76,1.20
intel,802.3ad-4NICs-layer2,64,26.67,2.40
intel,802.3ad-4NICs-layer2,128,26.77,4.78
intel,802.3ad-4NICs-layer2,256,27.23,9.40
intel,802.3ad-4NICs-layer2,512,27.97,18.30
intel,802.3ad-4NICs-layer2,1024,29.05,35.25
intel,802.3ad-4NICs-layer2,2048,32.13,63.74
intel,802.3ad-4NICs-layer2,4096,39.91,102.62
intel,802.3ad-4NICs-layer2,8192,45.02,181.95
intel,802.3ad-4NICs-layer2,16384,68.78,238.22
intel,802.3ad-4NICs-layer2,32768,74.60,439.27
intel,802.3ad-4NICs-layer2,65536,113.68,576.47
intel,802.3ad-4NICs-layer2,131072,167.00,784.88
intel,802.3ad-4NICs-layer2,262144,263.02,996.65
intel,802.3ad-4NICs-layer2,524288,442.97,1183.58
intel,802.3ad-4NICs-layer2,1048576,800.28,1310.26
intel,802.3ad-4NICs-layer2,2097152,1653.95,1267.96
intel,802.3ad-4NICs-layer2,4194304,3247.27,1291.64
intel,802.3ad-4NICs-layer2,0,26.10,0.00
intel,802.3ad-4NICs-layer2,1,27.27,0.04
intel,802.3ad-4NICs-layer2,2,27.00,0.07
intel,802.3ad-4NICs-layer2,4,26.93,0.15
intel,802.3ad-4NICs-layer2,8,26.91,0.30
intel,802.3ad-4NICs-layer2,16,26.84,0.60
intel,802.3ad-4NICs-layer2,32,27.42,1.17
intel,802.3ad-4NICs-layer2,64,27.23,2.35
intel,802.3ad-4NICs-layer2,128,27.33,4.68
intel,802.3ad-4NICs-layer2,256,27.65,9.26
intel,802.3ad-4NICs-layer2,512,28.07,18.24
intel,802.3ad-4NICs-layer2,1024,29.37,34.86
intel,802.3ad-4NICs-layer2,2048,32.60,62.82
intel,802.3ad-4NICs-layer2,4096,40.22,101.85
intel,802.3ad-4NICs-layer2,8192,46.04,177.94
intel,802.3ad-4NICs-layer2,16384,67.83,241.56
intel,802.3ad-4NICs-layer2,32768,65.60,499.51
intel,802.3ad-4NICs-layer2,65536,113.18,579.04
intel,802.3ad-4NICs-layer2,131072,166.93,785.17
intel,802.3ad-4NICs-layer2,262144,262.49,998.67
intel,802.3ad-4NICs-layer2,524288,438.34,1196.07
intel,802.3ad-4NICs-layer2,1048576,798.98,1312.39
intel,802.3ad-4NICs-layer2,2097152,1642.93,1276.47
intel,802.3ad-4NICs-layer2,4194304,3236.65,1295.88
intel,802.3ad-4NICs-layer2,0,25.71,0.00
intel,802.3ad-4NICs-layer2,1,27.10,0.04
intel,802.3ad-4NICs-layer2,2,26.78,0.07
intel,802.3ad-4NICs-layer2,4,26.70,0.15
intel,802.3ad-4NICs-layer2,8,26.81,0.30
intel,802.3ad-4NICs-layer2,16,26.70,0.60
intel,802.3ad-4NICs-layer2,32,26.94,1.19
intel,802.3ad-4NICs-layer2,64,27.05,2.37
intel,802.3ad-4NICs-layer2,128,26.91,4.76
intel,802.3ad-4NICs-layer2,256,27.22,9.40
intel,802.3ad-4NICs-layer2,512,27.84,18.39
intel,802.3ad-4NICs-layer2,1024,29.25,35.01
intel,802.3ad-4NICs-layer2,2048,32.46,63.10
intel,802.3ad-4NICs-layer2,4096,39.94,102.55
intel,802.3ad-4NICs-layer2,8192,46.04,177.93
intel,802.3ad-4NICs-layer2,16384,69.21,236.74
intel,802.3ad-4NICs-layer2,32768,69.53,471.29
intel,802.3ad-4NICs-layer2,65536,113.08,579.57
intel,802.3ad-4NICs-layer2,131072,166.39,787.76
intel,802.3ad-4NICs-layer2,262144,261.96,1000.69
intel,802.3ad-4NICs-layer2,524288,440.97,1188.95
intel,802.3ad-4NICs-layer2,1048576,797.73,1314.46
intel,802.3ad-4NICs-layer2,2097152,1688.08,1242.33
intel,802.3ad-4NICs-layer2,4194304,3381.66,1240.31
intel,802.3ad-4NICs-layer2,0,26.07,0.00
intel,802.3ad-4NICs-layer2,1,26.37,0.04
intel,802.3ad-4NICs-layer2,2,26.62,0.08
intel,802.3ad-4NICs-layer2,4,26.62,0.15
intel,802.3ad-4NICs-layer2,8,26.33,0.30
intel,802.3ad-4NICs-layer2,16,26.25,0.61
intel,802.3ad-4NICs-layer2,32,26.50,1.21
intel,802.3ad-4NICs-layer2,64,26.82,2.39
intel,802.3ad-4NICs-layer2,128,27.11,4.72
intel,802.3ad-4NICs-layer2,256,27.27,9.39
intel,802.3ad-4NICs-layer2,512,27.80,18.42
intel,802.3ad-4NICs-layer2,1024,28.97,35.34
intel,802.3ad-4NICs-layer2,2048,32.37,63.27
intel,802.3ad-4NICs-layer2,4096,40.07,102.22
intel,802.3ad-4NICs-layer2,8192,45.74,179.10
intel,802.3ad-4NICs-layer2,16384,68.60,238.83
intel,802.3ad-4NICs-layer2,32768,112.44,291.43
intel,802.3ad-4NICs-layer2,65536,112.38,583.17
intel,802.3ad-4NICs-layer2,131072,164.85,795.10
intel,802.3ad-4NICs-layer2,262144,258.24,1015.12
intel,802.3ad-4NICs-layer2,524288,434.16,1207.59
intel,802.3ad-4NICs-layer2,1048576,793.99,1320.64
intel,802.3ad-4NICs-layer2,2097152,1638.43,1279.97
intel,802.3ad-4NICs-layer2,4194304,3267.53,1283.63
intel,802.3ad-4NICs-layer2,0,27.18,0.00
intel,802.3ad-4NICs-layer2,1,26.20,0.04
intel,802.3ad-4NICs-layer2,2,26.07,0.08
intel,802.3ad-4NICs-layer2,4,26.05,0.15
intel,802.3ad-4NICs-layer2,8,26.30,0.30
intel,802.3ad-4NICs-layer2,16,26.35,0.61
intel,802.3ad-4NICs-layer2,32,26.09,1.23
intel,802.3ad-4NICs-layer2,64,26.43,2.42
intel,802.3ad-4NICs-layer2,128,26.66,4.80
intel,802.3ad-4NICs-layer2,256,26.82,9.54
intel,802.3ad-4NICs-layer2,512,27.41,18.68
intel,802.3ad-4NICs-layer2,1024,28.42,36.03
intel,802.3ad-4NICs-layer2,2048,31.57,64.88
intel,802.3ad-4NICs-layer2,4096,39.43,103.89
intel,802.3ad-4NICs-layer2,8192,45.85,178.68
intel,802.3ad-4NICs-layer2,16384,67.95,241.12
intel,802.3ad-4NICs-layer2,32768,54.99,595.85
intel,802.3ad-4NICs-layer2,65536,112.79,581.04
intel,802.3ad-4NICs-layer2,131072,166.50,787.20
intel,802.3ad-4NICs-layer2,262144,260.39,1006.74
intel,802.3ad-4NICs-layer2,524288,439.43,1193.10
intel,802.3ad-4NICs-layer2,1048576,793.94,1320.72
intel,802.3ad-4NICs-layer2,2097152,1629.53,1286.97
intel,802.3ad-4NICs-layer2,4194304,3251.31,1290.04
intel,802.3ad-4NICs-layer2,0,25.99,0.00
intel,802.3ad-4NICs-layer2,1,26.86,0.04
intel,802.3ad-4NICs-layer2,2,26.79,0.07
intel,802.3ad-4NICs-layer2,4,27.04,0.15
intel,802.3ad-4NICs-layer2,8,26.93,0.30
intel,802.3ad-4NICs-layer2,16,26.64,0.60
intel,802.3ad-4NICs-layer2,32,27.40,1.17
intel,802.3ad-4NICs-layer2,64,27.11,2.36
intel,802.3ad-4NICs-layer2,128,27.40,4.67
intel,802.3ad-4NICs-layer2,256,27.98,9.15
intel,802.3ad-4NICs-layer2,512,28.06,18.25
intel,802.3ad-4NICs-layer2,1024,28.84,35.51
intel,802.3ad-4NICs-layer2,2048,32.45,63.10
intel,802.3ad-4NICs-layer2,4096,40.21,101.87
intel,802.3ad-4NICs-layer2,8192,45.94,178.31
intel,802.3ad-4NICs-layer2,16384,68.40,239.54
intel,802.3ad-4NICs-layer2,32768,113.21,289.44
intel,802.3ad-4NICs-layer2,65536,113.78,575.98
intel,802.3ad-4NICs-layer2,131072,167.22,783.83
intel,802.3ad-4NICs-layer2,262144,263.04,996.60
intel,802.3ad-4NICs-layer2,524288,438.22,1196.42
intel,802.3ad-4NICs-layer2,1048576,800.61,1309.72
intel,802.3ad-4NICs-layer2,2097152,1642.63,1276.70
intel,802.3ad-4NICs-layer2,4194304,3277.87,1279.58
intel,802.3ad-4NICs-layer2,0,26.31,0.00
intel,802.3ad-4NICs-layer2,1,25.82,0.04
intel,802.3ad-4NICs-layer2,2,25.82,0.08
intel,802.3ad-4NICs-layer2,4,25.66,0.16
intel,802.3ad-4NICs-layer2,8,25.68,0.31
intel,802.3ad-4NICs-layer2,16,25.83,0.62
intel,802.3ad-4NICs-layer2,32,25.79,1.24
intel,802.3ad-4NICs-layer2,64,26.06,2.46
intel,802.3ad-4NICs-layer2,128,26.13,4.90
intel,802.3ad-4NICs-layer2,256,26.46,9.67
intel,802.3ad-4NICs-layer2,512,27.23,18.80
intel,802.3ad-4NICs-layer2,1024,28.12,36.42
intel,802.3ad-4NICs-layer2,2048,31.59,64.83
intel,802.3ad-4NICs-layer2,4096,39.33,104.14
intel,802.3ad-4NICs-layer2,8192,45.28,180.92
intel,802.3ad-4NICs-layer2,16384,67.34,243.32
intel,802.3ad-4NICs-layer2,32768,91.79,356.97
intel,802.3ad-4NICs-layer2,65536,112.25,583.85
intel,802.3ad-4NICs-layer2,131072,164.61,796.28
intel,802.3ad-4NICs-layer2,262144,257.87,1016.57
intel,802.3ad-4NICs-layer2,524288,432.25,1212.92
intel,802.3ad-4NICs-layer2,1048576,791.52,1324.76
intel,802.3ad-4NICs-layer2,2097152,1634.68,1282.92
intel,802.3ad-4NICs-layer2,4194304,3232.71,1297.46
intel,802.3ad-4NICs-layer2,0,24.73,0.00
intel,802.3ad-4NICs-layer2,1,25.68,0.04
intel,802.3ad-4NICs-layer2,2,25.69,0.08
intel,802.3ad-4NICs-layer2,4,25.48,0.16
intel,802.3ad-4NICs-layer2,8,25.56,0.31
intel,802.3ad-4NICs-layer2,16,25.38,0.63
intel,802.3ad-4NICs-layer2,32,25.79,1.24
intel,802.3ad-4NICs-layer2,64,26.11,2.45
intel,802.3ad-4NICs-layer2,128,26.52,4.83
intel,802.3ad-4NICs-layer2,256,26.21,9.77
intel,802.3ad-4NICs-layer2,512,26.80,19.11
intel,802.3ad-4NICs-layer2,1024,28.11,36.42
intel,802.3ad-4NICs-layer2,2048,31.54,64.93
intel,802.3ad-4NICs-layer2,4096,38.81,105.55
intel,802.3ad-4NICs-layer2,8192,45.10,181.66
intel,802.3ad-4NICs-layer2,16384,67.49,242.77
intel,802.3ad-4NICs-layer2,32768,66.15,495.33
intel,802.3ad-4NICs-layer2,65536,111.56,587.48
intel,802.3ad-4NICs-layer2,131072,165.11,793.86
intel,802.3ad-4NICs-layer2,262144,258.34,1014.71
intel,802.3ad-4NICs-layer2,524288,432.72,1211.62
intel,802.3ad-4NICs-layer2,1048576,789.42,1328.29
intel,802.3ad-4NICs-layer2,2097152,1616.01,1297.74
intel,802.3ad-4NICs-layer2,4194304,3246.20,1292.07
intel,802.3ad-4NICs-layer2,0,25.60,0.00
intel,802.3ad-4NICs-layer2,1,26.77,0.04
intel,802.3ad-4NICs-layer2,2,26.57,0.08
intel,802.3ad-4NICs-layer2,4,26.77,0.15
intel,802.3ad-4NICs-layer2,8,26.55,0.30
intel,802.3ad-4NICs-layer2,16,26.48,0.60
intel,802.3ad-4NICs-layer2,32,26.68,1.20
intel,802.3ad-4NICs-layer2,64,26.90,2.38
intel,802.3ad-4NICs-layer2,128,26.94,4.75
intel,802.3ad-4NICs-layer2,256,26.89,9.52
intel,802.3ad-4NICs-layer2,512,27.75,18.45
intel,802.3ad-4NICs-layer2,1024,28.82,35.54
intel,802.3ad-4NICs-layer2,2048,32.07,63.86
intel,802.3ad-4NICs-layer2,4096,39.79,102.94
intel,802.3ad-4NICs-layer2,8192,45.96,178.26
intel,802.3ad-4NICs-layer2,16384,67.75,241.83
intel,802.3ad-4NICs-layer2,32768,112.40,291.54
intel,802.3ad-4NICs-layer2,65536,114.59,571.92
intel,802.3ad-4NICs-layer2,131072,166.32,788.05
intel,802.3ad-4NICs-layer2,262144,260.22,1007.41
intel,802.3ad-4NICs-layer2,524288,444.06,1180.67
intel,802.3ad-4NICs-layer2,1048576,799.84,1310.99
intel,802.3ad-4NICs-layer2,2097152,1745.78,1201.27
intel,802.3ad-4NICs-layer2,4194304,3463.58,1210.97
intel,802.3ad-4NICs-layer2,0,24.85,0.00
intel,802.3ad-4NICs-layer2,1,25.54,0.04
intel,802.3ad-4NICs-layer2,2,25.46,0.08
intel,802.3ad-4NICs-layer2,4,18.75,0.21
intel,802.3ad-4NICs-layer2,8,18.71,0.43
intel,802.3ad-4NICs-layer2,16,18.71,0.86
intel,802.3ad-4NICs-layer2,32,25.62,1.25
intel,802.3ad-4NICs-layer2,64,25.96,2.47
intel,802.3ad-4NICs-layer2,128,25.78,4.96
intel,802.3ad-4NICs-layer2,256,26.13,9.80
intel,802.3ad-4NICs-layer2,512,26.73,19.15
intel,802.3ad-4NICs-layer2,1024,27.70,36.97
intel,802.3ad-4NICs-layer2,2048,31.49,65.03
intel,802.3ad-4NICs-layer2,4096,39.09,104.77
intel,802.3ad-4NICs-layer2,8192,46.49,176.21
intel,802.3ad-4NICs-layer2,16384,67.11,244.12
intel,802.3ad-4NICs-layer2,32768,54.08,605.96
intel,802.3ad-4NICs-layer2,65536,111.11,589.83
intel,802.3ad-4NICs-layer2,131072,163.75,800.42
intel,802.3ad-4NICs-layer2,262144,256.99,1020.04
intel,802.3ad-4NICs-layer2,524288,431.10,1216.16
intel,802.3ad-4NICs-layer2,1048576,786.47,1333.28
intel,802.3ad-4NICs-layer2,2097152,1609.94,1302.63
intel,802.3ad-4NICs-layer2,4194304,3208.34,1307.31
intel,802.3ad-4NICs-layer2,0,25.41,0.00
intel,802.3ad-4NICs-layer2,1,25.91,0.04
intel,802.3ad-4NICs-layer2,2,25.87,0.08
intel,802.3ad-4NICs-layer2,4,25.91,0.15
intel,802.3ad-4NICs-layer2,8,26.20,0.31
intel,802.3ad-4NICs-layer2,16,25.89,0.62
intel,802.3ad-4NICs-layer2,32,25.93,1.23
intel,802.3ad-4NICs-layer2,64,26.58,2.41
intel,802.3ad-4NICs-layer2,128,26.49,4.83
intel,802.3ad-4NICs-layer2,256,26.89,9.52
intel,802.3ad-4NICs-layer2,512,27.20,18.82
intel,802.3ad-4NICs-layer2,1024,28.40,36.06
intel,802.3ad-4NICs-layer2,2048,31.56,64.90
intel,802.3ad-4NICs-layer2,4096,38.86,105.40
intel,802.3ad-4NICs-layer2,8192,45.63,179.52
intel,802.3ad-4NICs-layer2,16384,65.20,251.28
intel,802.3ad-4NICs-layer2,32768,53.01,618.12
intel,802.3ad-4NICs-layer2,65536,111.63,587.10
intel,802.3ad-4NICs-layer2,131072,165.95,789.81
intel,802.3ad-4NICs-layer2,262144,258.97,1012.24
intel,802.3ad-4NICs-layer2,524288,434.16,1207.59
intel,802.3ad-4NICs-layer2,1048576,790.53,1326.42
intel,802.3ad-4NICs-layer2,2097152,1702.14,1232.07
intel,802.3ad-4NICs-layer2,4194304,3443.15,1218.16
intel,802.3ad-4NICs-layer2,0,25.82,0.00
intel,802.3ad-4NICs-layer2,1,26.67,0.04
intel,802.3ad-4NICs-layer2,2,26.94,0.07
intel,802.3ad-4NICs-layer2,4,26.66,0.15
intel,802.3ad-4NICs-layer2,8,26.66,0.30
intel,802.3ad-4NICs-layer2,16,26.67,0.60
intel,802.3ad-4NICs-layer2,32,26.81,1.19
intel,802.3ad-4NICs-layer2,64,26.89,2.38
intel,802.3ad-4NICs-layer2,128,21.27,6.02
intel,802.3ad-4NICs-layer2,256,19.99,12.80
intel,802.3ad-4NICs-layer2,512,20.50,24.97
intel,802.3ad-4NICs-layer2,1024,22.16,46.20
intel,802.3ad-4NICs-layer2,2048,24.58,83.32
intel,802.3ad-4NICs-layer2,4096,27.91,146.77
intel,802.3ad-4NICs-layer2,8192,36.87,222.21
intel,802.3ad-4NICs-layer2,16384,51.26,319.65
intel,802.3ad-4NICs-layer2,32768,86.20,380.13
intel,802.3ad-4NICs-layer2,65536,119.20,549.81
intel,802.3ad-4NICs-layer2,131072,167.89,780.68
intel,802.3ad-4NICs-layer2,262144,259.78,1009.08
intel,802.3ad-4NICs-layer2,524288,438.96,1194.38
intel,802.3ad-4NICs-layer2,1048576,793.04,1322.22
intel,802.3ad-4NICs-layer2,2097152,1683.72,1245.54
intel,802.3ad-4NICs-layer2,4194304,3324.29,1261.71
intel,802.3ad-4NICs-layer2,0,27.48,0.00
intel,802.3ad-4NICs-layer2,1,26.54,0.04
