apps,bondmode,bytes,time,mbytes-sec
intel,RegularTCP,8192,46.17,177.44
intel,RegularTCP,16384,69.05,237.29
intel,RegularTCP,32768,89.47,366.23
intel,RegularTCP,65536,112.86,580.68
intel,RegularTCP,131072,165.36,792.66
intel,RegularTCP,262144,261.54,1002.30
intel,RegularTCP,524288,436.07,1202.31
intel,RegularTCP,1048576,834.63,1256.33
intel,RegularTCP,2097152,1629.64,1286.88
intel,RegularTCP,4194304,3250.49,1290.36
intel,RegularTCP,0,27.46,0.00
intel,RegularTCP,1,26.58,0.04
intel,RegularTCP,2,26.80,0.07
intel,RegularTCP,4,26.56,0.15
intel,RegularTCP,8,26.67,0.30
intel,RegularTCP,16,26.97,0.59
intel,RegularTCP,32,26.80,1.19
intel,RegularTCP,64,27.53,2.32
intel,RegularTCP,128,27.29,4.69
intel,RegularTCP,256,27.47,9.32
intel,RegularTCP,512,28.13,18.20
intel,RegularTCP,1024,29.51,34.70
intel,RegularTCP,2048,33.07,61.93
intel,RegularTCP,4096,40.64,100.79
intel,RegularTCP,8192,46.41,176.51
intel,RegularTCP,16384,68.81,238.10
intel,RegularTCP,32768,112.54,291.16
intel,RegularTCP,65536,114.64,571.64
intel,RegularTCP,131072,167.52,782.43
intel,RegularTCP,262144,261.00,1004.39
intel,RegularTCP,524288,437.83,1197.48
intel,RegularTCP,1048576,790.36,1326.70
intel,RegularTCP,2097152,1682.71,1246.29
intel,RegularTCP,4194304,3254.04,1288.95
