apps,bondmode,bytes,time,mbytes-sec
intel,802.3ad-4NICs-layer3+4,256,26.33,9.72
intel,802.3ad-4NICs-layer3+4,512,26.81,19.09
intel,802.3ad-4NICs-layer3+4,1024,28.23,36.28
intel,802.3ad-4NICs-layer3+4,2048,31.58,64.85
intel,802.3ad-4NICs-layer3+4,4096,38.74,105.73
intel,802.3ad-4NICs-layer3+4,8192,45.44,180.29
intel,802.3ad-4NICs-layer3+4,16384,67.55,242.53
intel,802.3ad-4NICs-layer3+4,32768,68.78,476.40
intel,802.3ad-4NICs-layer3+4,65536,110.71,591.98
intel,802.3ad-4NICs-layer3+4,131072,164.72,795.71
intel,802.3ad-4NICs-layer3+4,262144,259.04,1012.00
intel,802.3ad-4NICs-layer3+4,524288,434.28,1207.26
intel,802.3ad-4NICs-layer3+4,1048576,785.77,1334.45
intel,802.3ad-4NICs-layer3+4,2097152,1622.28,1292.72
intel,802.3ad-4NICs-layer3+4,4194304,3263.87,1285.07
intel,802.3ad-4NICs-layer3+4,0,26.25,0.00
intel,802.3ad-4NICs-layer3+4,1,25.44,0.04
intel,802.3ad-4NICs-layer3+4,2,25.43,0.08
intel,802.3ad-4NICs-layer3+4,4,25.39,0.16
intel,802.3ad-4NICs-layer3+4,8,25.56,0.31
intel,802.3ad-4NICs-layer3+4,16,25.32,0.63
intel,802.3ad-4NICs-layer3+4,32,25.82,1.24
intel,802.3ad-4NICs-layer3+4,64,25.79,2.48
intel,802.3ad-4NICs-layer3+4,128,26.15,4.90
intel,802.3ad-4NICs-layer3+4,256,26.16,9.79
intel,802.3ad-4NICs-layer3+4,512,26.71,19.17
intel,802.3ad-4NICs-layer3+4,1024,28.02,36.54
intel,802.3ad-4NICs-layer3+4,2048,23.16,88.43
intel,802.3ad-4NICs-layer3+4,4096,28.36,144.41
intel,802.3ad-4NICs-layer3+4,8192,35.63,229.92
intel,802.3ad-4NICs-layer3+4,16384,50.61,323.73
intel,802.3ad-4NICs-layer3+4,32768,67.50,485.46
intel,802.3ad-4NICs-layer3+4,65536,149.79,437.53
intel,802.3ad-4NICs-layer3+4,131072,163.41,802.09
intel,802.3ad-4NICs-layer3+4,262144,262.43,998.91
intel,802.3ad-4NICs-layer3+4,524288,431.21,1215.85
intel,802.3ad-4NICs-layer3+4,1048576,789.03,1328.94
intel,802.3ad-4NICs-layer3+4,2097152,1621.13,1293.64
intel,802.3ad-4NICs-layer3+4,4194304,3276.92,1279.95
intel,802.3ad-4NICs-layer3+4,0,26.39,0.00
intel,802.3ad-4NICs-layer3+4,1,25.74,0.04
intel,802.3ad-4NICs-layer3+4,2,25.55,0.08
intel,802.3ad-4NICs-layer3+4,4,25.32,0.16
intel,802.3ad-4NICs-layer3+4,8,25.26,0.32
intel,802.3ad-4NICs-layer3+4,16,25.23,0.63
intel,802.3ad-4NICs-layer3+4,32,25.76,1.24
intel,802.3ad-4NICs-layer3+4,64,25.57,2.50
intel,802.3ad-4NICs-layer3+4,128,26.17,4.89
intel,802.3ad-4NICs-layer3+4,256,26.04,9.83
intel,802.3ad-4NICs-layer3+4,512,26.63,19.23
intel,802.3ad-4NICs-layer3+4,1024,27.99,36.59
intel,802.3ad-4NICs-layer3+4,2048,31.24,65.55
intel,802.3ad-4NICs-layer3+4,4096,38.37,106.76
intel,802.3ad-4NICs-layer3+4,8192,44.55,183.90
intel,802.3ad-4NICs-layer3+4,16384,66.69,245.69
intel,802.3ad-4NICs-layer3+4,32768,76.95,425.86
intel,802.3ad-4NICs-layer3+4,65536,111.97,585.32
intel,802.3ad-4NICs-layer3+4,131072,164.55,796.55
intel,802.3ad-4NICs-layer3+4,262144,259.13,1011.64
intel,802.3ad-4NICs-layer3+4,524288,437.82,1197.49
intel,802.3ad-4NICs-layer3+4,1048576,786.30,1333.55
intel,802.3ad-4NICs-layer3+4,2097152,1622.83,1292.28
intel,802.3ad-4NICs-layer3+4,4194304,3213.77,1305.10
intel,802.3ad-4NICs-layer3+4,0,24.93,0.00
intel,802.3ad-4NICs-layer3+4,1,25.79,0.04
intel,802.3ad-4NICs-layer3+4,2,25.82,0.08
intel,802.3ad-4NICs-layer3+4,4,25.90,0.15
intel,802.3ad-4NICs-layer3+4,8,25.72,0.31
intel,802.3ad-4NICs-layer3+4,16,25.67,0.62
intel,802.3ad-4NICs-layer3+4,32,26.03,1.23
intel,802.3ad-4NICs-layer3+4,64,26.31,2.43
intel,802.3ad-4NICs-layer3+4,128,26.82,4.77
intel,802.3ad-4NICs-layer3+4,256,26.51,9.66
intel,802.3ad-4NICs-layer3+4,512,27.28,18.77
intel,802.3ad-4NICs-layer3+4,1024,28.26,36.24
intel,802.3ad-4NICs-layer3+4,2048,31.50,65.02
intel,802.3ad-4NICs-layer3+4,4096,39.12,104.72
intel,802.3ad-4NICs-layer3+4,8192,34.42,237.97
intel,802.3ad-4NICs-layer3+4,16384,51.90,315.68
intel,802.3ad-4NICs-layer3+4,32768,75.22,435.63
intel,802.3ad-4NICs-layer3+4,65536,111.06,590.09
intel,802.3ad-4NICs-layer3+4,131072,167.99,780.25
intel,802.3ad-4NICs-layer3+4,262144,257.39,1018.49
intel,802.3ad-4NICs-layer3+4,524288,437.45,1198.52
intel,802.3ad-4NICs-layer3+4,1048576,792.80,1322.63
intel,802.3ad-4NICs-layer3+4,2097152,1623.90,1291.43
intel,802.3ad-4NICs-layer3+4,4194304,3226.64,1299.90
intel,802.3ad-4NICs-layer3+4,0,26.30,0.00
intel,802.3ad-4NICs-layer3+4,1,25.71,0.04
intel,802.3ad-4NICs-layer3+4,2,25.75,0.08
intel,802.3ad-4NICs-layer3+4,4,26.02,0.15
intel,802.3ad-4NICs-layer3+4,8,25.66,0.31
intel,802.3ad-4NICs-layer3+4,16,25.64,0.62
intel,802.3ad-4NICs-layer3+4,32,25.66,1.25
intel,802.3ad-4NICs-layer3+4,64,26.26,2.44
intel,802.3ad-4NICs-layer3+4,128,26.23,4.88
intel,802.3ad-4NICs-layer3+4,256,26.46,9.67
intel,802.3ad-4NICs-layer3+4,512,27.10,18.89
intel,802.3ad-4NICs-layer3+4,1024,28.17,36.35
intel,802.3ad-4NICs-layer3+4,2048,31.97,64.06
intel,802.3ad-4NICs-layer3+4,4096,39.47,103.77
intel,802.3ad-4NICs-layer3+4,8192,45.02,181.96
intel,802.3ad-4NICs-layer3+4,16384,67.02,244.46
intel,802.3ad-4NICs-layer3+4,32768,111.13,294.86
intel,802.3ad-4NICs-layer3+4,65536,114.74,571.18
intel,802.3ad-4NICs-layer3+4,131072,171.53,764.16
intel,802.3ad-4NICs-layer3+4,262144,257.62,1017.58
intel,802.3ad-4NICs-layer3+4,524288,443.53,1182.09
intel,802.3ad-4NICs-layer3+4,1048576,796.10,1317.15
intel,802.3ad-4NICs-layer3+4,2097152,1699.54,1233.95
intel,802.3ad-4NICs-layer3+4,4194304,3259.93,1286.62
intel,802.3ad-4NICs-layer3+4,0,25.82,0.00
intel,802.3ad-4NICs-layer3+4,1,26.70,0.04
intel,802.3ad-4NICs-layer3+4,2,26.82,0.07
intel,802.3ad-4NICs-layer3+4,4,26.55,0.15
intel,802.3ad-4NICs-layer3+4,8,26.60,0.30
intel,802.3ad-4NICs-layer3+4,16,26.45,0.60
intel,802.3ad-4NICs-layer3+4,32,26.91,1.19
intel,802.3ad-4NICs-layer3+4,64,26.90,2.38
intel,802.3ad-4NICs-layer3+4,128,28.29,4.52
intel,802.3ad-4NICs-layer3+4,256,20.21,12.66
intel,802.3ad-4NICs-layer3+4,512,21.04,24.33
intel,802.3ad-4NICs-layer3+4,1024,21.62,47.36
intel,802.3ad-4NICs-layer3+4,2048,24.11,84.93
intel,802.3ad-4NICs-layer3+4,4096,29.44,139.14
intel,802.3ad-4NICs-layer3+4,8192,35.58,230.23
intel,802.3ad-4NICs-layer3+4,16384,51.89,315.73
intel,802.3ad-4NICs-layer3+4,32768,71.12,460.72
intel,802.3ad-4NICs-layer3+4,65536,113.53,577.24
intel,802.3ad-4NICs-layer3+4,131072,166.17,788.77
intel,802.3ad-4NICs-layer3+4,262144,257.97,1016.17
intel,802.3ad-4NICs-layer3+4,524288,438.15,1196.60
intel,802.3ad-4NICs-layer3+4,1048576,797.57,1314.72
intel,802.3ad-4NICs-layer3+4,2097152,1700.86,1232.99
intel,802.3ad-4NICs-layer3+4,4194304,3473.78,1207.42
intel,802.3ad-4NICs-layer3+4,0,26.35,0.00
intel,802.3ad-4NICs-layer3+4,1,25.95,0.04
intel,802.3ad-4NICs-layer3+4,2,25.82,0.08
intel,802.3ad-4NICs-layer3+4,4,25.95,0.15
intel,802.3ad-4NICs-layer3+4,8,25.76,0.31
intel,802.3ad-4NICs-layer3+4,16,26.06,0.61
intel,802.3ad-4NICs-layer3+4,32,26.05,1.23
intel,802.3ad-4NICs-layer3+4,64,19.34,3.31
intel,802.3ad-4NICs-layer3+4,128,19.84,6.45
intel,802.3ad-4NICs-layer3+4,256,19.69,13.00
intel,802.3ad-4NICs-layer3+4,512,20.30,25.22
intel,802.3ad-4NICs-layer3+4,1024,21.70,47.20
intel,802.3ad-4NICs-layer3+4,2048,23.69,86.46
intel,802.3ad-4NICs-layer3+4,4096,27.19,150.66
intel,802.3ad-4NICs-layer3+4,8192,36.13,226.75
intel,802.3ad-4NICs-layer3+4,16384,51.28,319.49
intel,802.3ad-4NICs-layer3+4,32768,84.81,386.36
intel,802.3ad-4NICs-layer3+4,65536,115.70,566.45
intel,802.3ad-4NICs-layer3+4,131072,164.45,797.05
intel,802.3ad-4NICs-layer3+4,262144,262.55,998.45
intel,802.3ad-4NICs-layer3+4,524288,442.01,1186.15
intel,802.3ad-4NICs-layer3+4,1048576,792.13,1323.74
intel,802.3ad-4NICs-layer3+4,2097152,1623.25,1291.94
intel,802.3ad-4NICs-layer3+4,4194304,3246.01,1292.14
intel,802.3ad-4NICs-layer3+4,0,25.51,0.00
intel,802.3ad-4NICs-layer3+4,1,26.52,0.04
intel,802.3ad-4NICs-layer3+4,2,26.11,0.08
intel,802.3ad-4NICs-layer3+4,4,26.27,0.15
intel,802.3ad-4NICs-layer3+4,8,26.39,0.30
intel,802.3ad-4NICs-layer3+4,16,26.28,0.61
intel,802.3ad-4NICs-layer3+4,32,26.40,1.21
intel,802.3ad-4NICs-layer3+4,64,26.26,2.44
intel,802.3ad-4NICs-layer3+4,128,26.50,4.83
intel,802.3ad-4NICs-layer3+4,256,26.60,9.62
intel,802.3ad-4NICs-layer3+4,512,27.58,18.56
intel,802.3ad-4NICs-layer3+4,1024,28.67,35.72
intel,802.3ad-4NICs-layer3+4,2048,31.97,64.05
intel,802.3ad-4NICs-layer3+4,4096,39.61,103.41
intel,802.3ad-4NICs-layer3+4,8192,47.65,171.91
intel,802.3ad-4NICs-layer3+4,16384,68.63,238.72
intel,802.3ad-4NICs-layer3+4,32768,84.48,387.88
intel,802.3ad-4NICs-layer3+4,65536,112.70,581.53
intel,802.3ad-4NICs-layer3+4,131072,165.15,793.66
intel,802.3ad-4NICs-layer3+4,262144,258.37,1014.63
intel,802.3ad-4NICs-layer3+4,524288,438.61,1195.35
intel,802.3ad-4NICs-layer3+4,1048576,786.44,1333.32
intel,802.3ad-4NICs-layer3+4,2097152,1626.57,1289.31
intel,802.3ad-4NICs-layer3+4,4194304,3225.67,1300.29
intel,802.3ad-4NICs-layer3+4,0,25.68,0.00
intel,802.3ad-4NICs-layer3+4,1,26.78,0.04
intel,802.3ad-4NICs-layer3+4,2,26.33,0.08
intel,802.3ad-4NICs-layer3+4,4,26.30,0.15
intel,802.3ad-4NICs-layer3+4,8,26.34,0.30
intel,802.3ad-4NICs-layer3+4,16,26.44,0.61
intel,802.3ad-4NICs-layer3+4,32,26.88,1.19
intel,802.3ad-4NICs-layer3+4,64,27.05,2.37
intel,802.3ad-4NICs-layer3+4,128,26.89,4.76
intel,802.3ad-4NICs-layer3+4,256,27.19,9.42
intel,802.3ad-4NICs-layer3+4,512,27.64,18.52
intel,802.3ad-4NICs-layer3+4,1024,28.86,35.49
intel,802.3ad-4NICs-layer3+4,2048,31.74,64.53
intel,802.3ad-4NICs-layer3+4,4096,39.28,104.26
intel,802.3ad-4NICs-layer3+4,8192,45.28,180.92
intel,802.3ad-4NICs-layer3+4,16384,68.39,239.56
intel,802.3ad-4NICs-layer3+4,32768,81.84,400.40
intel,802.3ad-4NICs-layer3+4,65536,112.76,581.20
intel,802.3ad-4NICs-layer3+4,131072,165.59,791.55
intel,802.3ad-4NICs-layer3+4,262144,259.33,1010.86
intel,802.3ad-4NICs-layer3+4,524288,437.61,1198.06
intel,802.3ad-4NICs-layer3+4,1048576,798.21,1313.66
intel,802.3ad-4NICs-layer3+4,2097152,1633.84,1283.57
intel,802.3ad-4NICs-layer3+4,4194304,3234.74,1296.64
intel,802.3ad-4NICs-layer3+4,0,27.46,0.00
intel,802.3ad-4NICs-layer3+4,1,26.73,0.04
intel,802.3ad-4NICs-layer3+4,2,26.31,0.08
intel,802.3ad-4NICs-layer3+4,4,26.35,0.15
intel,802.3ad-4NICs-layer3+4,8,26.28,0.30
intel,802.3ad-4NICs-layer3+4,16,26.29,0.61
intel,802.3ad-4NICs-layer3+4,32,26.52,1.21
intel,802.3ad-4NICs-layer3+4,64,26.61,2.41
intel,802.3ad-4NICs-layer3+4,128,26.94,4.75
intel,802.3ad-4NICs-layer3+4,256,27.07,9.46
intel,802.3ad-4NICs-layer3+4,512,27.82,18.41
intel,802.3ad-4NICs-layer3+4,1024,28.76,35.61
intel,802.3ad-4NICs-layer3+4,2048,32.17,63.67
intel,802.3ad-4NICs-layer3+4,4096,39.49,103.72
intel,802.3ad-4NICs-layer3+4,8192,45.26,181.01
intel,802.3ad-4NICs-layer3+4,16384,68.41,239.51
intel,802.3ad-4NICs-layer3+4,32768,84.77,386.53
intel,802.3ad-4NICs-layer3+4,65536,112.72,581.41
intel,802.3ad-4NICs-layer3+4,131072,167.00,784.87
intel,802.3ad-4NICs-layer3+4,262144,259.29,1010.99
intel,802.3ad-4NICs-layer3+4,524288,438.57,1195.45
intel,802.3ad-4NICs-layer3+4,1048576,795.46,1318.21
intel,802.3ad-4NICs-layer3+4,2097152,1632.64,1284.52
intel,802.3ad-4NICs-layer3+4,4194304,3282.33,1277.84
intel,802.3ad-4NICs-layer3+4,0,26.18,0.00
intel,802.3ad-4NICs-layer3+4,1,26.99,0.04
intel,802.3ad-4NICs-layer3+4,2,27.02,0.07
intel,802.3ad-4NICs-layer3+4,4,26.98,0.15
intel,802.3ad-4NICs-layer3+4,8,27.10,0.30
intel,802.3ad-4NICs-layer3+4,16,27.03,0.59
intel,802.3ad-4NICs-layer3+4,32,27.07,1.18
intel,802.3ad-4NICs-layer3+4,64,27.21,2.35
intel,802.3ad-4NICs-layer3+4,128,27.16,4.71
intel,802.3ad-4NICs-layer3+4,256,27.48,9.32
intel,802.3ad-4NICs-layer3+4,512,28.33,18.07
intel,802.3ad-4NICs-layer3+4,1024,29.52,34.68
intel,802.3ad-4NICs-layer3+4,2048,32.54,62.95
intel,802.3ad-4NICs-layer3+4,4096,40.19,101.92
intel,802.3ad-4NICs-layer3+4,8192,46.45,176.37
intel,802.3ad-4NICs-layer3+4,16384,69.23,236.68
intel,802.3ad-4NICs-layer3+4,32768,81.53,401.91
intel,802.3ad-4NICs-layer3+4,65536,113.83,575.73
intel,802.3ad-4NICs-layer3+4,131072,166.74,786.07
intel,802.3ad-4NICs-layer3+4,262144,261.52,1002.37
intel,802.3ad-4NICs-layer3+4,524288,445.15,1177.79
intel,802.3ad-4NICs-layer3+4,1048576,805.53,1301.72
intel,802.3ad-4NICs-layer3+4,2097152,1637.15,1280.98
intel,802.3ad-4NICs-layer3+4,4194304,3301.23,1270.53
intel,802.3ad-4NICs-layer3+4,0,26.93,0.00
intel,802.3ad-4NICs-layer3+4,1,25.83,0.04
intel,802.3ad-4NICs-layer3+4,2,25.79,0.08
intel,802.3ad-4NICs-layer3+4,4,25.95,0.15
intel,802.3ad-4NICs-layer3+4,8,25.98,0.31
intel,802.3ad-4NICs-layer3+4,16,25.72,0.62
intel,802.3ad-4NICs-layer3+4,32,25.96,1.23
intel,802.3ad-4NICs-layer3+4,64,26.24,2.44
intel,802.3ad-4NICs-layer3+4,128,26.32,4.86
intel,802.3ad-4NICs-layer3+4,256,26.71,9.58
intel,802.3ad-4NICs-layer3+4,512,27.06,18.92
intel,802.3ad-4NICs-layer3+4,1024,28.33,36.15
intel,802.3ad-4NICs-layer3+4,2048,31.74,64.51
intel,802.3ad-4NICs-layer3+4,4096,39.72,103.13
intel,802.3ad-4NICs-layer3+4,8192,46.06,177.86
intel,802.3ad-4NICs-layer3+4,16384,68.59,238.88
intel,802.3ad-4NICs-layer3+4,32768,113.11,289.71
intel,802.3ad-4NICs-layer3+4,65536,113.50,577.41
intel,802.3ad-4NICs-layer3+4,131072,166.83,785.68
intel,802.3ad-4NICs-layer3+4,262144,259.21,1011.31
intel,802.3ad-4NICs-layer3+4,524288,438.33,1196.11
intel,802.3ad-4NICs-layer3+4,1048576,794.91,1319.11
intel,802.3ad-4NICs-layer3+4,2097152,1653.91,1268.00
intel,802.3ad-4NICs-layer3+4,4194304,3238.30,1295.22
intel,802.3ad-4NICs-layer3+4,0,24.59,0.00
intel,802.3ad-4NICs-layer3+4,1,25.62,0.04
intel,802.3ad-4NICs-layer3+4,2,25.46,0.08
intel,802.3ad-4NICs-layer3+4,4,25.85,0.15
intel,802.3ad-4NICs-layer3+4,8,25.45,0.31
intel,802.3ad-4NICs-layer3+4,16,25.33,0.63
intel,802.3ad-4NICs-layer3+4,32,26.06,1.23
intel,802.3ad-4NICs-layer3+4,64,26.47,2.42
intel,802.3ad-4NICs-layer3+4,128,26.86,4.77
intel,802.3ad-4NICs-layer3+4,256,26.50,9.66
intel,802.3ad-4NICs-layer3+4,512,26.92,19.02
intel,802.3ad-4NICs-layer3+4,1024,28.11,36.43
intel,802.3ad-4NICs-layer3+4,2048,33.09,61.89
intel,802.3ad-4NICs-layer3+4,4096,39.90,102.67
intel,802.3ad-4NICs-layer3+4,8192,45.99,178.13
intel,802.3ad-4NICs-layer3+4,16384,67.72,241.93
intel,802.3ad-4NICs-layer3+4,32768,55.41,591.40
intel,802.3ad-4NICs-layer3+4,65536,111.18,589.44
intel,802.3ad-4NICs-layer3+4,131072,166.65,786.52
intel,802.3ad-4NICs-layer3+4,262144,265.77,986.36
intel,802.3ad-4NICs-layer3+4,524288,450.06,1164.93
intel,802.3ad-4NICs-layer3+4,1048576,792.63,1322.91
intel,802.3ad-4NICs-layer3+4,2097152,1635.42,1282.33
intel,802.3ad-4NICs-layer3+4,4194304,3318.43,1263.94
intel,802.3ad-4NICs-layer3+4,0,26.92,0.00
intel,802.3ad-4NICs-layer3+4,1,26.34,0.04
intel,802.3ad-4NICs-layer3+4,2,26.45,0.08
intel,802.3ad-4NICs-layer3+4,4,26.25,0.15
intel,802.3ad-4NICs-layer3+4,8,26.21,0.31
intel,802.3ad-4NICs-layer3+4,16,26.19,0.61
intel,802.3ad-4NICs-layer3+4,32,26.38,1.21
intel,802.3ad-4NICs-layer3+4,64,26.68,2.40
intel,802.3ad-4NICs-layer3+4,128,26.58,4.82
intel,802.3ad-4NICs-layer3+4,256,26.80,9.55
intel,802.3ad-4NICs-layer3+4,512,27.33,18.73
intel,802.3ad-4NICs-layer3+4,1024,28.60,35.81
intel,802.3ad-4NICs-layer3+4,2048,31.89,64.23
intel,802.3ad-4NICs-layer3+4,4096,39.25,104.36
intel,802.3ad-4NICs-layer3+4,8192,46.04,177.94
intel,802.3ad-4NICs-layer3+4,16384,68.19,240.27
intel,802.3ad-4NICs-layer3+4,32768,59.78,548.13
intel,802.3ad-4NICs-layer3+4,65536,112.17,584.24
intel,802.3ad-4NICs-layer3+4,131072,166.55,786.96
intel,802.3ad-4NICs-layer3+4,262144,259.68,1009.49
intel,802.3ad-4NICs-layer3+4,524288,435.58,1203.66
intel,802.3ad-4NICs-layer3+4,1048576,795.03,1318.92
intel,802.3ad-4NICs-layer3+4,2097152,1690.44,1240.60
intel,802.3ad-4NICs-layer3+4,4194304,3253.32,1289.24
intel,802.3ad-4NICs-layer3+4,0,25.17,0.00
intel,802.3ad-4NICs-layer3+4,1,25.90,0.04
intel,802.3ad-4NICs-layer3+4,2,25.79,0.08
intel,802.3ad-4NICs-layer3+4,4,25.71,0.16
intel,802.3ad-4NICs-layer3+4,8,25.73,0.31
intel,802.3ad-4NICs-layer3+4,16,25.76,0.62
intel,802.3ad-4NICs-layer3+4,32,25.93,1.23
intel,802.3ad-4NICs-layer3+4,64,26.21,2.44
intel,802.3ad-4NICs-layer3+4,128,26.40,4.85
intel,802.3ad-4NICs-layer3+4,256,26.47,9.67
intel,802.3ad-4NICs-layer3+4,512,27.20,18.82
intel,802.3ad-4NICs-layer3+4,1024,28.27,36.22
intel,802.3ad-4NICs-layer3+4,2048,31.78,64.45
intel,802.3ad-4NICs-layer3+4,4096,39.78,102.96
intel,802.3ad-4NICs-layer3+4,8192,45.71,179.23
intel,802.3ad-4NICs-layer3+4,16384,68.18,240.32
intel,802.3ad-4NICs-layer3+4,32768,82.60,396.72
intel,802.3ad-4NICs-layer3+4,65536,111.45,588.01
intel,802.3ad-4NICs-layer3+4,131072,164.81,795.31
